id,created_at,username,full_text,retweets,likes,lang,text_clean
1.81838E+18,Tue Jul 30 20:00:35 +0000 2024,PT_Transjakarta,"@minusequalsnine Hai kak. Silakan naik rute 7C menuju Halte Cawang Sentral, kemudian transit naik Koridor 9 arah Pluit turun di Halte Tanjung Duren, dilanjutkan naik rute 3F arah Kalideres turun di Halte Jembatan Baru, dan naik rute 3E arah Puri Kembangan ya, kak.Terima kasih ^FN",0,0,in,@minusequalsnine Hai kak. Silakan naik rute 7C menuju Halte Cawang Sentral kemudian transit naik Koridor 9 arah Pluit turun di Halte Tanjung Duren dilanjutkan naik rute 3F arah Kalideres turun di Halte Jembatan Baru dan naik rute 3E arah Puri Kembangan ya kak.Terima kasih ^FN
1.81838E+18,Tue Jul 30 19:58:39 +0000 2024,PT_Transjakarta,@sagizeus Hai kak. Nantikan informasi terbaru melalui media sosial Transjakarta. Terima kasih ^FN,0,0,in,@sagizeus Hai kak. Nantikan informasi terbaru melalui media sosial Transjakarta. Terima kasih ^FN
1.81838E+18,Tue Jul 30 19:57:26 +0000 2024,PT_Transjakarta,"@xoxoctby222 Hai kak. Silakan naik Koridor 3 menuju Halte Monumen Nasional, kemudian transit naik rute 5C arah Cililitan turun di Halte Bali Mester (Pasar Jatinegara). Terima kasih ^FN",0,0,in,@xoxoctby222 Hai kak. Silakan naik Koridor 3 menuju Halte Monumen Nasional kemudian transit naik rute 5C arah Cililitan turun di Halte Bali Mester (Pasar Jatinegara). Terima kasih ^FN
1.81838E+18,Tue Jul 30 19:57:25 +0000 2024,PT_Transjakarta,"@patricianauly Hai kak, silakan naik rute 9C arah Bundaran Senayan kemudian transit naik koridor 1 arah Blok M. Tks ^DPS",0,0,in,@patricianauly Hai kak silakan naik rute 9C arah Bundaran Senayan kemudian transit naik koridor 1 arah Blok M. Tks ^DPS
1.81837E+18,Tue Jul 30 19:53:25 +0000 2024,PT_Transjakarta,@coffeeuser_ Hai kak. Nantikan informasi terbaru melalui media sosial Transjakarta. Terima kasih ^FN,0,0,in,@coffeeuser_ Hai kak. Nantikan informasi terbaru melalui media sosial Transjakarta. Terima kasih ^FN
1.81837E+18,Tue Jul 30 19:51:51 +0000 2024,PT_Transjakarta,"@somuchyoun Hai kak. Halte Simpang Ragunan (Departemen Pertanian) sudah beroperasi kembali melayani pelanggan ya, kak. Terima kasih ^FN",0,0,in,@somuchyoun Hai kak. Halte Simpang Ragunan (Departemen Pertanian) sudah beroperasi kembali melayani pelanggan ya kak. Terima kasih ^FN
1.81837E+18,Tue Jul 30 19:50:17 +0000 2024,PT_Transjakarta,"@patricianauly Hai kak. Silakan naik rute 9C menuju Halte Bundaran Senayan, kemudian transit naik Koridor 1 arah Blok M ya, kak. Terima kasih ^FN",0,0,in,@patricianauly Hai kak. Silakan naik rute 9C menuju Halte Bundaran Senayan kemudian transit naik Koridor 1 arah Blok M ya kak. Terima kasih ^FN
1.81837E+18,Tue Jul 30 19:47:43 +0000 2024,PT_Transjakarta,"@puttheteaa Hai kak. Silakan menuju bus stop Flyover Kampnung Melayu, kemudian naik rute 5F arah Tanah Abang turun di bus stop Pos Polisi Satrio ya, kak. Terima kasih ^FN",0,0,in,@puttheteaa Hai kak. Silakan menuju bus stop Flyover Kampnung Melayu kemudian naik rute 5F arah Tanah Abang turun di bus stop Pos Polisi Satrio ya kak. Terima kasih ^FN
1.81837E+18,Tue Jul 30 19:47:05 +0000 2024,PT_Transjakarta,"@waffleslurz Hai kak, silakan naik rute L13E arah Flyover Kuningan turun di Kuningan kemudian transit naik rute 6H arah Term. Senen turun di Lapangan Banteng dilanjutkan naik koridor 5 arah Ancol. Tks ^DPS",0,1,in,@waffleslurz Hai kak silakan naik rute L13E arah Flyover Kuningan turun di Kuningan kemudian transit naik rute 6H arah Term. Senen turun di Lapangan Banteng dilanjutkan naik koridor 5 arah Ancol. Tks ^DPS
1.81837E+18,Tue Jul 30 19:45:40 +0000 2024,Priska080,Min @PT_Transjakarta jaklingko 61 dan 60 apakah sudah beroperasi kembali? Krn kmrn 61 ktnya gak jalan karena mogok,0,0,in,Min @PT_Transjakarta jaklingko 61 dan 60 apakah sudah beroperasi kembali? Krn kmrn 61 ktnya gak jalan karena mogok
1.81837E+18,Tue Jul 30 19:41:31 +0000 2024,rmol_id,Manajemen Transjakarta Tak Becus Urus Jaklingko https://t.co/HHJcbzPPv5,0,1,in,Manajemen Transjakarta Tak Becus Urus Jaklingko https://t.co/HHJcbzPPv5
1.81837E+18,Tue Jul 30 19:39:19 +0000 2024,PT_Transjakarta,"@onyourbe_mark Hai kak. Baik, sudah kami respon yaa. Terima kasih ^FN",0,0,in,@onyourbe_mark Hai kak. Baik sudah kami respon yaa. Terima kasih ^FN
1.81837E+18,Tue Jul 30 19:37:24 +0000 2024,PT_Transjakarta,"@keiiiix_ Hai kak, silakan naik koridor 3 arah Monas kemudian transit naik koridor 1 arah Kota turun di Kalibesar dilanjutkan naik rute 12B arah Pluit turun di Baywalk. Tks ^DPS",0,0,in,@keiiiix_ Hai kak silakan naik koridor 3 arah Monas kemudian transit naik koridor 1 arah Kota turun di Kalibesar dilanjutkan naik rute 12B arah Pluit turun di Baywalk. Tks ^DPS
1.81837E+18,Tue Jul 30 19:32:30 +0000 2024,PT_Transjakarta,"@nocturnhumaan Hai kak. Mohon maaf atas ketidaknyamanannya, terkait kendala fasilitas lift kami koordinasikan kembali untuk dilakukan pengecekan dan perbaikan pada faslitas tersebut. Terima kasih ^DPS",0,0,in,@nocturnhumaan Hai kak. Mohon maaf atas ketidaknyamanannya terkait kendala fasilitas lift kami koordinasikan kembali untuk dilakukan pengecekan dan perbaikan pada faslitas tersebut. Terima kasih ^DPS
1.81837E+18,Tue Jul 30 19:28:03 +0000 2024,diazmobile,@PT_Transjakarta Min kalau dari terminal senen mau ke kelapa gading moi? JAK berapa ya?,0,0,in,@PT_Transjakarta Min kalau dari terminal senen mau ke kelapa gading moi? JAK berapa ya?
1.81837E+18,Tue Jul 30 19:25:38 +0000 2024,PT_Transjakarta,"@tho_shu126 Hai kak, silakan naik Koridor 1 menuju Halte Kejaksaan Agung lalu transit naik rute S21 menuju Halte Underpass lebak Bulus kak. ^BR",0,0,in,@tho_shu126 Hai kak silakan naik Koridor 1 menuju Halte Kejaksaan Agung lalu transit naik rute S21 menuju Halte Underpass lebak Bulus kak. ^BR
1.81837E+18,Tue Jul 30 19:23:36 +0000 2024,PT_Transjakarta,"@01_nk Selamat pagi kak, terima kasih sudah menggunakan layanan Transjakarta, untuk dapat menggunakan layanan Mikrotrans, pelanggan dapat naik dan turun di Bus stop yang tersedia kak. Berikut tautan peta rute JAK-80 dan silakan pilih Bus stop terdekat kak. ^BR https://t.co/0YAenVavO4",0,1,in,@01_nk Selamat pagi kak terima kasih sudah menggunakan layanan Transjakarta untuk dapat menggunakan layanan Mikrotrans pelanggan dapat naik dan turun di Bus stop yang tersedia kak. Berikut tautan peta rute JAK-80 dan silakan pilih Bus stop terdekat kak. ^BR https://t.co/0YAenVavO4
1.81836E+18,Tue Jul 30 19:16:07 +0000 2024,PT_Transjakarta,"@iyeneee Hai kak. Silakan naik Koridor 9 arah Pinang Ranti turun di Halte Cawang berpindah ke bus stop BNN 2, kemudian tap kembali naik rute 7W arah St. Kereta Cepat Halim ya, kak. Terima kasih ^FN",0,0,in,@iyeneee Hai kak. Silakan naik Koridor 9 arah Pinang Ranti turun di Halte Cawang berpindah ke bus stop BNN 2 kemudian tap kembali naik rute 7W arah St. Kereta Cepat Halim ya kak. Terima kasih ^FN
1.81836E+18,Tue Jul 30 19:07:02 +0000 2024,01_nk,"@PT_Transjakarta Selamat pagi Min,maaf mau tanya karna sy pengguna baru jak lingko. Apakah klo mau naik transportasi Jaklingko harus di tempat tertentu? Soalnya anak sy beberapakali mau stop kendaraannya untuk berangkat sekolah tp gak ada yang mau berhenti??? Jaklingko 80",0,2,in,@PT_Transjakarta Selamat pagi Minmaaf mau tanya karna sy pengguna baru jak lingko. Apakah klo mau naik transportasi Jaklingko harus di tempat tertentu? Soalnya anak sy beberapakali mau stop kendaraannya untuk berangkat sekolah tp gak ada yang mau berhenti??? Jaklingko 80
1.81836E+18,Tue Jul 30 19:05:48 +0000 2024,PT_Transjakarta,"@Raihan42623068 Hai kak, rute 7A dan S22 beroperasi normal melayani pelanggan kak. Tks ^DPS",0,0,in,@Raihan42623068 Hai kak rute 7A dan S22 beroperasi normal melayani pelanggan kak. Tks ^DPS
1.81836E+18,Tue Jul 30 19:05:06 +0000 2024,PT_Transjakarta,"@dira_new Hai kak. Mohon maaf terkait saldo kakak yang terpotong. Agar kami dapat lakukan pengecekan, mohon untuk dilengkapi data berikut : Nama, nomor telephone, nomor kartu, tanggal, waktu transaksi, dan lokasi kejadian. Kirim via DM ya kak. Terima kasih ^DPS",0,0,in,@dira_new Hai kak. Mohon maaf terkait saldo kakak yang terpotong. Agar kami dapat lakukan pengecekan mohon untuk dilengkapi data berikut : Nama nomor telephone nomor kartu tanggal waktu transaksi dan lokasi kejadian. Kirim via DM ya kak. Terima kasih ^DPS
1.81836E+18,Tue Jul 30 19:00:06 +0000 2024,PT_Transjakarta,"@mlkycakes Hai kak. Silakan naik rute 10H arah Bundaran Senayan turun di Halte Tomang Raya, kemudian transit naik Koridor 8 arah Lebak Bulus turun di Halte Tanjung Duren ya, kak. Terima kasih ^FN",0,0,in,@mlkycakes Hai kak. Silakan naik rute 10H arah Bundaran Senayan turun di Halte Tomang Raya kemudian transit naik Koridor 8 arah Lebak Bulus turun di Halte Tanjung Duren ya kak. Terima kasih ^FN
1.81836E+18,Tue Jul 30 18:59:20 +0000 2024,PT_Transjakarta,"@keojyeoijasikya Beroperasi kak, apabila ada perubahan akan diinformasikan kembali melalui media sosial Transjakarta. Terima kasih ^DPS",0,0,in,@keojyeoijasikya Beroperasi kak apabila ada perubahan akan diinformasikan kembali melalui media sosial Transjakarta. Terima kasih ^DPS
1.81836E+18,Tue Jul 30 18:53:29 +0000 2024,JewawutM20559,"@Mdy_Asmara1701 Telat bayaran perkilometer  dari PT Transjakarta ke operator angkutan, dampak langsung ke Pramudi nya.",0,0,in,@Mdy_Asmara1701 Telat bayaran perkilometer  dari PT Transjakarta ke operator angkutan dampak langsung ke Pramudi nya.
1.81836E+18,Tue Jul 30 18:53:03 +0000 2024,PT_Transjakarta,"@npmsdraft Hai kak, silakan naik rute 3F arah Kalideres turun di Jelambar, kemudian dari bus stop Jelambar 2 naik rute S11 arah BSD Serpong, beroperasi pukul 05:00 - 22:00 WIB. Tks ^DPS",0,0,in,@npmsdraft Hai kak silakan naik rute 3F arah Kalideres turun di Jelambar kemudian dari bus stop Jelambar 2 naik rute S11 arah BSD Serpong beroperasi pukul 05:00 - 22:00 WIB. Tks ^DPS
1.81836E+18,Tue Jul 30 18:52:34 +0000 2024,tho_shu126,@PT_Transjakarta untuk TJ ke PIM dari Jl. Sudirman naik dan transit dimana saja? Jangan yang Juanda-Lebak Bulus kejauhan keliling 3 kota madya,0,0,in,@PT_Transjakarta untuk TJ ke PIM dari Jl. Sudirman naik dan transit dimana saja? Jangan yang Juanda-Lebak Bulus kejauhan keliling 3 kota madya
1.81836E+18,Tue Jul 30 18:49:32 +0000 2024,PT_Transjakarta,"@rcltgr Hai kak. Mohon maaf sudah menunggu, untuk estimasi jarak keberangkatan rute 3D: Taman Kota - Penjaringan via Tubagus Angke sekitar 15 - 30 menit ya kak, tergantung situasi lalulintas. Terima kasih ^DPS",0,0,in,@rcltgr Hai kak. Mohon maaf sudah menunggu untuk estimasi jarak keberangkatan rute 3D: Taman Kota - Penjaringan via Tubagus Angke sekitar 15 - 30 menit ya kak tergantung situasi lalulintas. Terima kasih ^DPS
1.81836E+18,Tue Jul 30 18:46:50 +0000 2024,PT_Transjakarta,"@ZBGesit Hai kak. Mohon maaf atas kendala yang dialami, mohon info untuk rute yang digunakan agar kami lakukan pengecekan dan perbaikan. Terima kasih ^FN",0,0,in,@ZBGesit Hai kak. Mohon maaf atas kendala yang dialami mohon info untuk rute yang digunakan agar kami lakukan pengecekan dan perbaikan. Terima kasih ^FN
1.81836E+18,Tue Jul 30 18:44:15 +0000 2024,PT_Transjakarta,"@genanqar Hai kak, Silakan naik koridor 9 arah Pluit turun di Cawang Sentral kemudian transit naik koridor 10 arah Tj. Priok turun di Simpang Cempaka kemudian berpindah ke halte Cempaka Mas dilanjutkan naik koridor 2 arah Monas turun di Sumur Batu. Tks ^DPS",0,0,in,@genanqar Hai kak Silakan naik koridor 9 arah Pluit turun di Cawang Sentral kemudian transit naik koridor 10 arah Tj. Priok turun di Simpang Cempaka kemudian berpindah ke halte Cempaka Mas dilanjutkan naik koridor 2 arah Monas turun di Sumur Batu. Tks ^DPS
1.81836E+18,Tue Jul 30 18:42:35 +0000 2024,PT_Transjakarta,"@KartaSiswandi Hai kak, mohon maaf atas ketidaknyamanannya, laporan segera kami koordinasikan untuk dilakukan pengecekan kembali. Terima kasih ^DPS",0,0,in,@KartaSiswandi Hai kak mohon maaf atas ketidaknyamanannya laporan segera kami koordinasikan untuk dilakukan pengecekan kembali. Terima kasih ^DPS
1.81836E+18,Tue Jul 30 18:40:01 +0000 2024,PT_Transjakarta,"@flawlessaturn Hai kak. Silakan naik Koridor 7 menuju Halte Kampung Melayu, kemudian transit naik Koridor 11 menuju Halte Pulo Gebang, dan naik Mikrotrans JAK 110A arah Marunda turun di bus stop IKEA ya, kak. Terima kasih ^FN",0,0,in,@flawlessaturn Hai kak. Silakan naik Koridor 7 menuju Halte Kampung Melayu kemudian transit naik Koridor 11 menuju Halte Pulo Gebang dan naik Mikrotrans JAK 110A arah Marunda turun di bus stop IKEA ya kak. Terima kasih ^FN
1.81835E+18,Tue Jul 30 18:35:37 +0000 2024,PT_Transjakarta,"@petrchr Hai kak. Modifikasi rute 6V berlangsung pada tanggal 27 Juli - 11 Agustus 2024 pukul 05:00 - 13:30 WIB ya, kak. Terima kasih ^FN",0,0,in,@petrchr Hai kak. Modifikasi rute 6V berlangsung pada tanggal 27 Juli - 11 Agustus 2024 pukul 05:00 - 13:30 WIB ya kak. Terima kasih ^FN
1.81835E+18,Tue Jul 30 18:33:29 +0000 2024,Disforus,Seru itu kalo ada pengendara lewat jalur transjakarta lalu di depannya ada polisi yang bawa surat tilang 🙂‍↔️🙂‍↔️,0,0,in,Seru itu kalo ada pengendara lewat jalur transjakarta lalu di depannya ada polisi yang bawa surat tilang 🙂‍↔️🙂‍↔️
1.81835E+18,Tue Jul 30 18:33:19 +0000 2024,PT_Transjakarta,"@lizdatriw Hai kak. Rute 9C melayani pelanggan di Halte Semanggi hanya arah Pinang Ranti saja ya, kak. Terima kasih ^FN",0,0,in,@lizdatriw Hai kak. Rute 9C melayani pelanggan di Halte Semanggi hanya arah Pinang Ranti saja ya kak. Terima kasih ^FN
1.81835E+18,Tue Jul 30 18:29:49 +0000 2024,PT_Transjakarta,"@kokods Hai kak, benar kak, koridor 6 beroperasi 24 jam melayani pelanggan. Tks ^DPS",0,1,in,@kokods Hai kak benar kak koridor 6 beroperasi 24 jam melayani pelanggan. Tks ^DPS
1.81835E+18,Tue Jul 30 18:27:52 +0000 2024,PT_Transjakarta,"@DindaAst Hai kak, mohon maaf sudah menunggu, mohon info lokasi menunggu kak, terkait laporan kami koordinasikan untuk dilakukan pengecekan dan evaluasi. Terima kasih ^DPS",0,0,in,@DindaAst Hai kak mohon maaf sudah menunggu mohon info lokasi menunggu kak terkait laporan kami koordinasikan untuk dilakukan pengecekan dan evaluasi. Terima kasih ^DPS
1.81835E+18,Tue Jul 30 18:25:12 +0000 2024,PT_Transjakarta,"@porprovcov48873 Hai kak, mohon maaf atas ketidaknyamanannya mohon info lokasi kejadian kak, terkait laporan kami koordinasikan untuk dilakukan pengecekan dan edukasi kepada pramudi di rute tersebut. Tks ^DPS",0,0,in,@porprovcov48873 Hai kak mohon maaf atas ketidaknyamanannya mohon info lokasi kejadian kak terkait laporan kami koordinasikan untuk dilakukan pengecekan dan edukasi kepada pramudi di rute tersebut. Tks ^DPS
1.81835E+18,Tue Jul 30 18:17:57 +0000 2024,hiupembaik,udah gtu lewat jalur transjakarta 😋,0,0,in,udah gtu lewat jalur transjakarta 😋
1.81835E+18,Tue Jul 30 18:17:38 +0000 2024,PT_Transjakarta,"@hobinyanangiz Hai kak, untuk layanan bus wisata beroeprasi mulai pukul 10:00-17:00 WIB kak, dengan jarak kedatangan bus 30-45 menit tergantung situasi lalulintas yang dilalui. Tks ^DPS",0,0,in,@hobinyanangiz Hai kak untuk layanan bus wisata beroeprasi mulai pukul 10:00-17:00 WIB kak dengan jarak kedatangan bus 30-45 menit tergantung situasi lalulintas yang dilalui. Tks ^DPS
1.81835E+18,Tue Jul 30 18:16:10 +0000 2024,PT_Transjakarta,"@moomoogy Hai kak, mohon maaf sudah menunggu, mohon info lokasi menunggu kak, agar kami koordinasikan untuk dievaluasi. Tks ^DPS",0,0,in,@moomoogy Hai kak mohon maaf sudah menunggu mohon info lokasi menunggu kak agar kami koordinasikan untuk dievaluasi. Tks ^DPS
1.81835E+18,Tue Jul 30 18:03:45 +0000 2024,PT_Transjakarta,"@Marsharock13 Hai kak. Rute D11: Depok - Cawang Sentral via Cibubur melayani pelanggan di bus stop St. LRT Harjamukti, namun mulai Kamis 1 Agustus 2024, layanan Transjakarta rute D11: Depok - Cawang Sentral via Cibubur akan dimodifikasi dan tidak melayani bus stop St. LRT Harjamukti. Trims^FN",0,0,in,@Marsharock13 Hai kak. Rute D11: Depok - Cawang Sentral via Cibubur melayani pelanggan di bus stop St. LRT Harjamukti namun mulai Kamis 1 Agustus 2024 layanan Transjakarta rute D11: Depok - Cawang Sentral via Cibubur akan dimodifikasi dan tidak melayani bus stop St. LRT Harjamukti. Trims^FN
1.81835E+18,Tue Jul 30 18:01:57 +0000 2024,PT_Transjakarta,"@DIY28 Hai kak. Beroperas, layanan Rute 5N Kampung Melayu - Ragunan beroperasi setiap hari mulai pukul 05:00 - 21:00 WIB. Terima kasih ^BR",0,0,in,@DIY28 Hai kak. Beroperas layanan Rute 5N Kampung Melayu - Ragunan beroperasi setiap hari mulai pukul 05:00 - 21:00 WIB. Terima kasih ^BR
1.81835E+18,Tue Jul 30 18:01:14 +0000 2024,xoxoctby222,"@PT_Transjakarta maaf min mau tanya, kalo dr halte kalideres mau ke pasar jatinegara gmna?",0,0,in,@PT_Transjakarta maaf min mau tanya kalo dr halte kalideres mau ke pasar jatinegara gmna?
1.81835E+18,Tue Jul 30 18:01:05 +0000 2024,PT_Transjakarta,"@ohayooID hai kak, naik rute T11 menuju Bus stop Akses bawah Flyover Slipi lalu berjalan menuju halte petamburan, naik Koridor 9 menuju Halte Pinang Ranti dan naik rute 4F menuju Bus Stop Asrama Haji atau berjalan kaki sejauh 350 meter dari halte Pinang ranti menuju GOR Antarikshe. ^BR",0,0,in,@ohayooID hai kak naik rute T11 menuju Bus stop Akses bawah Flyover Slipi lalu berjalan menuju halte petamburan naik Koridor 9 menuju Halte Pinang Ranti dan naik rute 4F menuju Bus Stop Asrama Haji atau berjalan kaki sejauh 350 meter dari halte Pinang ranti menuju GOR Antarikshe. ^BR
1.81835E+18,Tue Jul 30 18:00:05 +0000 2024,PT_Transjakarta,"@nnojitowithlime Hai kak, rute 1M dan koridor 1 beroperasi melayani pelanggan. Tks ^DPS",0,0,in,@nnojitowithlime Hai kak rute 1M dan koridor 1 beroperasi melayani pelanggan. Tks ^DPS
1.81835E+18,Tue Jul 30 17:59:19 +0000 2024,PT_Transjakarta,"@nurul18070702 Hai kak, mohon maaf sudah menunggu, terkait laporan kami koordinasikan untuk dilakukan pengecekan dan evaluasi. Terima kasih ^DPS",0,0,in,@nurul18070702 Hai kak mohon maaf sudah menunggu terkait laporan kami koordinasikan untuk dilakukan pengecekan dan evaluasi. Terima kasih ^DPS
1.81834E+18,Tue Jul 30 17:53:49 +0000 2024,PT_Transjakarta,"@callmedurga Hai kak. Mohon maaf sudah menunggu, jumlah armada Transjakarta yang beroperasi sudah disesuaikan dengan jumlah kebutuhan pelanggan, namun perihal laporan kakak akan menjadi catatan untuk dievaluasi guna meningkatkan pelayan bagi pelanggan ya, kak. Terima kasih ^FN",0,0,in,@callmedurga Hai kak. Mohon maaf sudah menunggu jumlah armada Transjakarta yang beroperasi sudah disesuaikan dengan jumlah kebutuhan pelanggan namun perihal laporan kakak akan menjadi catatan untuk dievaluasi guna meningkatkan pelayan bagi pelanggan ya kak. Terima kasih ^FN
1.81834E+18,Tue Jul 30 17:48:35 +0000 2024,PT_Transjakarta,"@winniieeeeee_ Hai kak. Mohon maaf atas ketidaknyamanannya. Mengenai perihal lift tersebut merupakan kepemilikan dari Dinas Bina Marga, namun laporan kami sampaikan ke dinas terkait @BinaMargaDKI. Terima kasih ^DPS",0,0,in,@winniieeeeee_ Hai kak. Mohon maaf atas ketidaknyamanannya. Mengenai perihal lift tersebut merupakan kepemilikan dari Dinas Bina Marga namun laporan kami sampaikan ke dinas terkait @BinaMargaDKI. Terima kasih ^DPS
1.81834E+18,Tue Jul 30 17:44:59 +0000 2024,PT_Transjakarta,"@iimmlld Hai Kak. Mohon maaf atas kendala yang dialami, laporan dan data yang diberikan kami koordinasikan untuk di lakukan pengecekan oleh tim IT kami. Mohon kesediaan waktunya untuk menunggu konfirmasi dari kami. Mohon info nomor yang bisa kami hubungi. Terima kasih ^DPS",0,0,in,@iimmlld Hai Kak. Mohon maaf atas kendala yang dialami laporan dan data yang diberikan kami koordinasikan untuk di lakukan pengecekan oleh tim IT kami. Mohon kesediaan waktunya untuk menunggu konfirmasi dari kami. Mohon info nomor yang bisa kami hubungi. Terima kasih ^DPS
1.81834E+18,Tue Jul 30 17:41:21 +0000 2024,PT_Transjakarta,"@DameriaHutagaol Hai kak, mohon maaf atas ketidaknyamanannya, terkait laporan kami koordinasikan kembali untuk dievaluasi ya kak. Terima kasih ^DPS",0,0,in,@DameriaHutagaol Hai kak mohon maaf atas ketidaknyamanannya terkait laporan kami koordinasikan kembali untuk dievaluasi ya kak. Terima kasih ^DPS
1.81834E+18,Tue Jul 30 17:37:54 +0000 2024,PT_Transjakarta,"@Hagi_hgkz Selamat malam kak, mohon maaf telah menunggu, akan kami koordinasikan dengan petugas di halte Pluit kak. ^BR",0,0,in,@Hagi_hgkz Selamat malam kak mohon maaf telah menunggu akan kami koordinasikan dengan petugas di halte Pluit kak. ^BR
1.81834E+18,Tue Jul 30 17:37:08 +0000 2024,PT_Transjakarta,@hayatfaw Hai kak. Layanan Rute 6H Lebak Bulus - Senen beroperasi setiap hari mulai pukul 05:00 - 22:00 WIB. Terima kasih ^FN,0,0,in,@hayatfaw Hai kak. Layanan Rute 6H Lebak Bulus - Senen beroperasi setiap hari mulai pukul 05:00 - 22:00 WIB. Terima kasih ^FN
1.81834E+18,Tue Jul 30 17:32:14 +0000 2024,PT_Transjakarta,"@meaniefeels Hai kak. Beroperas, layanan Rute 5N Kampung Melayu - Ragunan beroperasi setiap hari mulai pukul 05:00 - 21:00 WIB. Terima kasih ^FN",0,0,in,@meaniefeels Hai kak. Beroperas layanan Rute 5N Kampung Melayu - Ragunan beroperasi setiap hari mulai pukul 05:00 - 21:00 WIB. Terima kasih ^FN
